measure_url	measure_type	scoring	status	report_type	group_code	period_start	period_end	reporter_system	reporter_value	reporter_display	subject_system	subject_value	measure_score	measure_score_unit	pop_initial	pop_denominator	pop_numerator	strat_kon_man	strat_kon_kvinna	strat_age_under_50	strat_age_50_64	strat_age_65_74	strat_age_75_84	strat_age_85_plus	strat_vt_0_30	strat_vt_31_60	strat_vt_61_90	strat_vt_91_120	strat_vt_121_180	strat_vt_over_180	dimension_type	dimension_value	dimension_display
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	122.0	dagar	2																remittent	SE0000000000-OPT003	SE0000000000-OPT003
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	52.5	dagar	2																remittent	SE0000000000-OPT003	SE0000000000-OPT003
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	4	2	2														remittent	SE0000000000-OPT004	SE0000000000-OPT004
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	48.0	dagar	4																remittent	SE0000000000-OPT004	SE0000000000-OPT004
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	53.5	dagar	4																remittent	SE0000000000-OPT004	SE0000000000-OPT004
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	86.0	dagar	4																remittent	SE0000000000-OPT004	SE0000000000-OPT004
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	36.5	dagar	4																remittent	SE0000000000-OPT004	SE0000000000-OPT004
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1482	1482
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	66	dagar	1																kommun	1482	1482
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	66	dagar	1																kommun	1482	1482
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	122	dagar	1																kommun	1482	1482
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	56	dagar	1																kommun	1482	1482
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1486	1486
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	45	dagar	1																kommun	1486	1486
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	45	dagar	1																kommun	1486	1486
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1486	1486
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1486	1486
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1487	1487
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	38	dagar	1																kommun	1487	1487
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	38	dagar	1																kommun	1487	1487
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	64	dagar	1																kommun	1487	1487
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	26	dagar	1																kommun	1487	1487
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	4	2	2														kommun	1488	1488
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	55.5	dagar	4																kommun	1488	1488
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	57.2	dagar	4																kommun	1488	1488
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	104.5	dagar	4																kommun	1488	1488
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	43.5	dagar	4																kommun	1488	1488
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	%	1	0	0														kommun	1489	1489
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	130	dagar	1																kommun	1489	1489
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	130	dagar	1																kommun	1489	1489
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1489	1489
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1489	1489
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	78	dagar	1																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	78	dagar	1																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	89	dagar	1																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	11	dagar	1																kommun	1490	1490
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	66	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	66	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	76	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	10	dagar	1																kommun	1493	1493
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	57	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	57	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1494	1494
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1496	1496
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	36	dagar	1																kommun	1496	1496
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	36	dagar	1																kommun	1496	1496
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1496	1496
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	None	dagar	1																kommun	1496	1496
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	1	1	1														kommun	1498	1498
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	58	dagar	1																kommun	1498	1498
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	58	dagar	1																kommun	1498	1498
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	85	dagar	1																kommun	1498	1498
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000015621	Skaraborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	27	dagar	1																kommun	1498	1498
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	0.8824	%	20	17	15	8	12	0	4	5	9	2	3	11	3	1	2	0			
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	54.0	dagar	20			8	12	0	4	5	9	2	3	11	3	1	2	0			
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	59.5	dagar	20			8	12	0	4	5	9	2	3	11	3	1	2	0			
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	87	dagar	20			8	12	0	4	5	9	2	3	11	3	1	2	0			
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	30	dagar	20			8	12	0	4	5	9	2	3	11	3	1	2	0			
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	0.8824	%	20	17	15														yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	54.0	dagar	20																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	59.5	dagar	20																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	87	dagar	20																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	30	dagar	20																yrkeskategori	XS915	XS915
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	0.8824	%	20	17	15														kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	54.0	dagar	20																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	59.5	dagar	20																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	87	dagar	20																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	30	dagar	20																kontaktform	0	0
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	1.0	%	7	6	6														bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	43	dagar	7																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	medel_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	66.1	dagar	7																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_patientresa	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	84.5	dagar	7																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-patientresa	patientresa	continuous-variable	complete	summary	median_remiss_beslut	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	25.5	dagar	7																bokningssatt	2	2
https://kchd.se/fhir/Measure/vantetid-vardgaranti	vardgaranti	proportion	complete	summary	andel_inom_90	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	0.8333	%	6	6	5														bokningssatt	3	3
https://kchd.se/fhir/Measure/vantetid-median	vantetid	continuous-variable	complete	summary	median_vantetid	2026-02-01	2026-02-28	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000017211	Södra Älvsborgs Sjukhus	urn:oid:1.2.752.129.2.1.4.1	SE2321000131-E000000000001	58.0	dagar	6																bokningssatt	3	3
